session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Political Spectrum (US),Employment Status,First Language,Country of Birth,Student Status,Sex,Current Country of Residence,Nationality
5dd4e8e17cc9734a7a9b96a3,5d66cd8fbda509001a1bdefa,AWAITING REVIEW,2019-11-20 07:19:01.313000,2019-11-20 07:19:38.802000,37.489,38,103,2,99,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,,United States
5dd4e9650605eb4b4bb15c6e,5a5da588f6c51700019527c4,AWAITING REVIEW,2019-11-20 07:21:13.985000,2019-11-20 07:22:48.889000,94.904,37,500,7,98,,4D8547F3,Conservative,Full-Time,English,United States,Yes,Male,United States,United States
5dd4ea0ec944d14abb0dc5c8,5563984afdf99b672b5749b6,AWAITING REVIEW,2019-11-20 07:23:58.920000,2019-11-20 07:48:39.241000,1480.321,38,1138,9,99,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5dd4ea30e4f4a04afd186713,5c9b11249cd82b00174fd7ad,AWAITING REVIEW,2019-11-20 07:24:34.534000,2019-11-20 07:27:34.189000,179.655,36,182,2,99,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5dd4eb9bdd9a744b6eb182f8,5d1521eeb296b500017df9e4,AWAITING REVIEW,2019-11-20 07:30:43.418000,2019-11-20 07:36:47.153000,363.735,48,155,1,100,,4D8547F3,Conservative,Unemployed (and job seeking),English,United States,Yes,Female,United States,United States
5dd4ec0b7d45954a1215010b,569ad7c8af9ad7000b64253d,AWAITING REVIEW,2019-11-20 07:32:31.949000,2019-11-20 07:34:03.540000,91.591,61,530,1,100,,4D8547F3,Conservative,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No,Female,United States,United States
5dd4ed5c8a3c5e4b047fe491,5d64939d0d4a200001d27315,AWAITING REVIEW,2019-11-20 07:38:07.037000,2019-11-20 07:40:28.725000,141.688,27,70,0,100,,4D8547F3,Conservative,Full-Time,Spanish,Mexico,No,Male,United States,United States
5dd4edd0cf8e7e4af9e8b621,5da926115c6987001535a2da,AWAITING REVIEW,2019-11-20 07:40:14.883000,2019-11-20 07:42:14.022000,119.139,56,42,1,99,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,,United States
5dd4ef7f307b8d4b5602efec,5c330cefca23620001b262b1,AWAITING REVIEW,2019-11-20 07:47:16.687000,2019-11-20 07:56:21.492000,544.805,54,90,0,100,,4D8547F3,Conservative,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,DATA EXPIRED,Female,United States,United States
5dd4f0723228864badfc720d,5a70abe2efd3a70001210578,AWAITING REVIEW,2019-11-20 07:51:16.918000,2019-11-20 07:58:11.594000,414.676,72,190,0,100,,4D8547F3,Conservative,Part-Time,English,United States,No,Female,United States,United States
5dd4f0c111d4944b40591e3d,5d1f71def861790016fafb83,AWAITING REVIEW,2019-11-20 07:52:40.870000,2019-11-20 07:57:35.161000,294.291,40,184,1,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5dd4f1cdd3ac2a4b14a40cf1,55b6ed4afdf99b437183fa6f,AWAITING REVIEW,2019-11-20 07:57:04.143000,2019-11-20 08:03:18.074000,373.931,46,947,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5dd4f375d3ac2a4ab2e7b0ef,5d9bfa529d2a70001886a197,AWAITING REVIEW,2019-11-20 08:04:15.128000,2019-11-20 08:08:56.727000,281.599,32,34,1,98,,4D8547F3,Conservative,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No,Female,United States,United States
5dd4f42a7982974b90871bf9,5c634094e30ff200016baccb,AWAITING REVIEW,2019-11-20 08:07:48.668000,2019-11-20 08:10:35.584000,166.916,19,353,1,100,,4D8547F3,Conservative,Part-Time,English,United States,No,Male,United States,United States
5dd4f55680123f4bb7d67e05,5cb5405dc6a3a70018dd15a8,RETURNED,2019-11-20 08:12:08.362000,,418746.539272,20,125,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5dd4f5af1c219b4b42007b0c,5c567e2acc53750001751cb0,AWAITING REVIEW,2019-11-20 08:13:38.090000,2019-11-20 08:18:52.619000,314.529,70,335,0,100,,4D8547F3,Conservative,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No,Male,United States,United States
5dd4f997149f534b72cdc184,5db3b031efa9f6000cf02400,AWAITING REVIEW,2019-11-20 08:30:18.500000,2019-11-20 08:34:36.777000,258.277,21,85,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5dd4fb1a7aa0d64c53ec5867,5d849ee0a954540019f513dd,AWAITING REVIEW,2019-11-20 08:36:44.278000,2019-11-20 08:39:53.644000,189.366,30,87,1,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5dd4fb22eb39734aebaaa935,5d8bf44548909c00178989df,AWAITING REVIEW,2019-11-20 08:36:52.801000,2019-11-20 08:42:23.226000,330.425,29,89,0,100,,4D8547F3,Conservative,Part-Time,English,United States,No,Male,United States,United States
5dd4fc18e4bf204aeff6138b,5c1655c7ad682500017070d2,AWAITING REVIEW,2019-11-20 08:40:57.573000,2019-11-20 08:44:28.706000,211.133,31,349,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5dd4fd392a30ac4b959e88ac,5995be89f9db7d0001895993,AWAITING REVIEW,2019-11-20 08:45:53.976000,2019-11-20 08:55:06.116000,552.14,61,89,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5dd4ff5a4fee994b589c2b85,5b56abd5303c330001664b51,AWAITING REVIEW,2019-11-20 08:54:52.862000,2019-11-20 08:56:49.221000,116.359,34,577,7,98,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5dd500ccaf16d34ccf5967ae,5ccedad53734bb001b27a68b,AWAITING REVIEW,2019-11-20 09:01:03.248000,2019-11-20 09:07:35.809000,392.561,50,179,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5dd502293683dc4b1320fe69,5cbbc629781465000163932c,AWAITING REVIEW,2019-11-20 09:06:51.801000,2019-11-20 09:07:20.217000,28.416,24,77,3,93,,4D8547F3,Conservative,Other,English,United States,No,Male,United States,United States
5dd5026dcc19204b7bf09250,5b771a3d805c3f00012e07fe,AWAITING REVIEW,2019-11-20 09:07:59.036000,2019-11-20 09:10:39.123000,160.087,34,277,2,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,Germany,United States
5dd50310e9a0ba4be82a7934,5be769f53b047e0001a39b01,AWAITING REVIEW,2019-11-20 09:10:43.218000,2019-11-20 09:21:47.102000,663.884,60,158,0,100,,4D8547F3,Conservative,Unemployed (and job seeking),English,United Kingdom,No,Female,United States,United States
5dd50483b039ab4ba6b99ee0,5c6f64cdcacbc8000113ed19,AWAITING REVIEW,2019-11-20 09:16:55.425000,2019-11-20 09:25:22.356000,506.931,52,229,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5dd504969b61044bb97359c2,5da8c3e47757fd0017315b85,AWAITING REVIEW,2019-11-20 09:17:13.441000,2019-11-20 09:20:04.131000,170.69,22,29,0,100,,4D8547F3,Conservative,Other,English,United States,Yes,Male,United States,United States
5dd50556961cb34c54828827,5c1976c90d57c30001b4162c,AWAITING REVIEW,2019-11-20 09:20:34.633000,2019-11-20 09:30:44.109000,609.476,68,92,0,100,,4D8547F3,Conservative,Unemployed (and job seeking),English,United States,No,Female,United States,United States
5dd5069eef41974ba9852330,5bc8897f462bdb0001a61426,AWAITING REVIEW,2019-11-20 09:25:57.915000,2019-11-20 09:27:03.274000,65.359,37,511,1,100,,4D8547F3,Conservative,Due to start a new job within the next month,English,United States,No,Male,United States,United States
5dd506ef9b66eb4cf8e64e12,5c3d76866ce2f80001317da2,AWAITING REVIEW,2019-11-20 09:27:53.201000,2019-11-20 09:32:58.965000,305.764,59,360,0,100,,4D8547F3,Conservative,Part-Time,English,United States,No,Male,Canada,United States
5dd50764149f534b72cdc18f,5825dc1f7fcbaa000134776e,AWAITING REVIEW,2019-11-20 09:29:16.999000,2019-11-20 09:34:05.023000,288.024,60,1207,3,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5dd508f382a5274cc5217dfd,5d68617918cff500013f0bb8,AWAITING REVIEW,2019-11-20 09:35:50.477000,2019-11-20 09:40:50.084000,299.607,30,85,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5ddb40882c5c10a9a8494f33,5db06135ea29c900124bdfdc,AWAITING REVIEW,2019-11-25 02:46:38.217000,2019-11-25 02:51:06.337000,268.12,27,32,0,100,,4D8547F3,Conservative,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,Germany,No,Female,United States,United States
5ddb41cf6d5225aa432eab4e,5d02b1ce6c69cf00162f5f1a,AWAITING REVIEW,2019-11-25 02:51:59.726000,2019-11-25 02:54:04.481000,124.755,38,274,0,100,,4D8547F3,Conservative,Unemployed (and job seeking),English,United States,No,Male,United States,United States
5ddb41d4cf8e7ea9b6a69d0c,59ead61177860e00015133e0,AWAITING REVIEW,2019-11-25 02:52:08.061000,2019-11-25 02:55:01.763000,173.702,37,424,2,100,,4D8547F3,Conservative,Full-Time,Turkish,Turkey,No,Female,United States,United States
5ddb41fbffc3d8a8ce19dbbc,56f299dded0cf6000b9108cd,AWAITING REVIEW,2019-11-25 02:52:43.108000,2019-11-25 02:59:01.956000,378.848,46,626,2,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5ddb423d572604a93fe990e6,5cbc0d4367e38d000193a43e,AWAITING REVIEW,2019-11-25 02:53:55.617000,2019-11-25 02:58:06.081000,250.464,20,158,0,100,,4D8547F3,Conservative,Part-Time,English,United States,Yes,Male,United States,United States
5ddb4241f290e7aa0936afc3,56721761980a3c0011277389,AWAITING REVIEW,2019-11-25 02:53:56.552000,2019-11-25 02:57:43.335000,226.783,47,137,1,100,,4D8547F3,Conservative,Part-Time,English,United States,No,Female,United States,United States
5ddb426445fb05a9e2a4d832,5bbd3bacf732b50001d9099a,AWAITING REVIEW,2019-11-25 02:54:34.263000,2019-11-25 02:55:50.775000,76.512,31,269,2,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5ddb42651228d9aa4a1961c1,5d50e977b0386d00013e105c,AWAITING REVIEW,2019-11-25 02:55:48.662000,2019-11-25 02:58:55.312000,186.65,21,188,2,100,,4D8547F3,Conservative,Full-Time,English,United States,Yes,Male,United States,United States
5ddb4268929d5daa0cb901fd,5d54a656ec261c001a8874a6,AWAITING REVIEW,2019-11-25 02:54:36.306000,2019-11-25 02:55:23.600000,47.294,40,223,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5ddb427180123faaf6fba05d,5bf17270871dd1000197226e,AWAITING REVIEW,2019-11-25 02:55:08.848000,2019-11-25 02:57:25.377000,136.529,27,507,7,98,,4D8547F3,Conservative,Full-Time,English,United States,Yes,Male,United States,United States
5ddb42894c9792a967bbe734,5c47758c2381060001bf5b19,AWAITING REVIEW,2019-11-25 02:55:08.772000,2019-11-25 02:57:36.572000,147.8,25,409,2,100,,4D8547F3,Conservative,Part-Time,English,United States,No,Female,United States,United States
5ddb42a5568ca5aab4b222f0,5dcf9e053269920b9fabfe19,AWAITING REVIEW,2019-11-25 02:55:36.471000,2019-11-25 02:59:59.153000,262.682,24,6,0,100,,4D8547F3,Conservative,Unemployed (and job seeking),English,United States,No,Male,United States,United States
5ddb42df929d5daa0cb90201,5d3515c39ce6590017010766,AWAITING REVIEW,2019-11-25 02:56:34.108000,2019-11-25 02:57:32.470000,58.362,38,286,2,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5ddb42f8c944d1a9a3d72f00,5dbe3345a262de347e900665,AWAITING REVIEW,2019-11-25 02:56:56.520000,2019-11-25 02:57:46.257000,49.737,29,47,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5ddb430d1986eba9dcd25bf9,5da3dfbcbbbc120019e083ee,RETURNED,2019-11-25 02:57:19.879000,,5635.892044,39,44,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ddb430d2e4a05a9f2bf97d9,5a94d24fb5e2110001c689b5,AWAITING REVIEW,2019-11-25 02:57:23.339000,2019-11-25 03:00:29.870000,186.531,58,492,3,100,,4D8547F3,Conservative,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No,Female,United States,United States
5ddb43199ca8a3aa11ec28d2,5dcefcd0307b8d05031d7264,AWAITING REVIEW,2019-11-25 02:57:33.475000,2019-11-25 03:02:57.446000,323.971,28,11,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5ddb4348fce606aa37c27819,5d1e943542ea95001a078e22,AWAITING REVIEW,2019-11-25 02:58:23.836000,2019-11-25 03:01:44.280000,200.444,32,206,1,100,,4D8547F3,Conservative,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No,Female,United States,United States
5ddb4355f83c9fa90ba6b848,5b29b956007d870001c82114,AWAITING REVIEW,2019-11-25 02:58:36.315000,2019-11-25 02:59:23.457000,47.142,42,627,1,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5ddb435841fb3fa9e605c3e2,5c82c9a4d8302a00010639b8,AWAITING REVIEW,2019-11-25 02:58:32.887000,2019-11-25 03:00:38.132000,125.245,29,360,0,100,,4D8547F3,Conservative,Part-Time,English,United States,No,Male,United States,United States
5ddb4366a4aa26a9aca95e99,5a21b2e1e473b80001baaa09,AWAITING REVIEW,2019-11-25 02:58:46.857000,2019-11-25 03:00:56.893000,130.036,65,207,1,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5ddb436be2dcbda8fd35f928,5b7c877f9dc643000172043d,RETURNED,2019-11-25 02:59:01.801000,,5534.106432,35,735,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ddb437efd5b28a99609c98e,5c5a01abe5326a00018596b5,AWAITING REVIEW,2019-11-25 02:59:12.718000,2019-11-25 03:02:03.811000,171.093,24,410,2,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5ddb437fbca2e4a97aa2cd6f,5bcb78eb9921c70001576bca,AWAITING REVIEW,2019-11-25 03:05:34.483000,2019-11-25 03:09:05.633000,211.15,30,384,0,100,,4D8547F3,Conservative,Part-Time,English,United States,No,Male,United States,United States
5ddb43c419eecba9ad7cbcea,56f7982b35c4760006278c61,AWAITING REVIEW,2019-11-25 03:00:23.652000,2019-11-25 03:14:05.195000,821.543,32,643,12,98,,4D8547F3,Conservative,Full-Time,English,United States,No,Male,United States,United States
5ddb43d411b0bdaa07b6a4ad,5d64759fedf23500018f9334,AWAITING REVIEW,2019-11-25 03:00:38.729000,2019-11-25 03:03:34.143000,175.414,49,77,0,100,,4D8547F3,Conservative,Part-Time,English,United States,No,Female,United States,United States
5ddb43d5b98887ab27aa2186,5b646a727c39ee00010a18b0,AWAITING REVIEW,2019-11-25 03:00:58.959000,2019-11-25 03:06:58.960000,360.001,41,92,1,100,,4D8547F3,Conservative,Unemployed (and job seeking),English,United States,No,Male,United States,United States
5ddb43d97d4595a8e6788197,5d0e88a255f0c70015345bdd,RETURNED,2019-11-25 03:11:00.231000,,4815.837795,57,220,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ddb43e2798297aa637e451a,5c4a1a5e0bfde90001066947,AWAITING REVIEW,2019-11-25 03:00:54.750000,2019-11-25 03:04:47.920000,233.17,62,378,5,98,,NOCODE,Conservative,Full-Time,English,United States,No,Male,United States,United States
5ddb43e4dfe9daa9ed2c864a,5daa5f6c56cd5d001104188d,AWAITING REVIEW,2019-11-25 03:00:55.750000,2019-11-25 03:02:32.269000,96.519,19,27,1,99,,4D8547F3,Conservative,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Yes,Female,United States,United States
5ddb43ece426bda9fe0108d4,5a6df612e70ca900017ae25e,AWAITING REVIEW,2019-11-25 03:01:03.066000,2019-11-25 03:04:40.998000,217.932,40,136,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5ddb4403d3ac2ac59ed964bf,5da8c0791a0d81001380d3cc,AWAITING REVIEW,2019-11-25 03:01:36.016000,2019-11-25 03:04:13.906000,157.89,22,52,2,96,,4D8547F3,Conservative,Part-Time,English,United States,Yes,Male,United States,United States
5ddb440df85b50aa94a61e3f,5d77cb35769320000189401a,AWAITING REVIEW,2019-11-25 03:01:35.718000,2019-11-25 03:04:55.346000,199.628,45,118,0,100,,4D8547F3,Conservative,Full-Time,English,United States,No,Female,United States,United States
5ddb4414ac504aaa8b841d09,5d264dc7e4a0cb001a3efea6,AWAITING REVIEW,2019-11-25 03:01:42.585000,2019-11-25 03:07:22.352000,339.767,49,137,0,100,,4D8547F3,Conservative,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No,Female,United States,United States
5ddb4419cb9dd6aa283b9d7a,5db256d9feeb48000de1b5b6,AWAITING REVIEW,2019-11-25 03:01:47.581000,2019-11-25 03:12:29.783000,642.202,56,86,3,96,,4D8547F3,Conservative,Full-Time,Chinese,China,No,Female,United States,United States
